User,Film,rate
116.0,4993.0,5.0
117.0,215.0,3.5
117.0,281.0,4.0
117.0,318.0,5.0
117.0,524.0,4.0
117.0,527.0,3.5
117.0,539.0,5.0
117.0,1124.0,4.5
117.0,1271.0,4.5
117.0,1831.0,0.5
117.0,1835.0,4.0
117.0,1957.0,3.0
117.0,1958.0,4.0
117.0,1961.0,3.0
117.0,2324.0,4.0
117.0,3107.0,2.0
117.0,3512.0,5.0
117.0,3565.0,4.0
117.0,4564.0,4.5
117.0,30707.0,5.0
117.0,43396.0,3.5
117.0,47099.0,4.5
118.0,16.0,4.0
118.0,111.0,4.0
118.0,247.0,2.0
118.0,260.0,5.0
118.0,296.0,5.0
118.0,329.0,4.0
118.0,377.0,4.0
118.0,457.0,5.0
118.0,480.0,4.0
118.0,527.0,5.0
118.0,541.0,4.0
118.0,593.0,5.0
118.0,597.0,3.0
118.0,608.0,5.0
118.0,674.0,2.0
118.0,750.0,5.0
118.0,780.0,4.0
118.0,832.0,4.0
118.0,866.0,5.0
118.0,903.0,4.0
118.0,905.0,5.0
118.0,913.0,4.0
118.0,922.0,5.0
118.0,924.0,5.0
118.0,954.0,4.0
118.0,965.0,3.0
118.0,1089.0,4.0
118.0,1127.0,4.0
118.0,1213.0,5.0
118.0,1249.0,4.0
118.0,1252.0,5.0
118.0,1260.0,4.0
118.0,1267.0,4.0
118.0,1269.0,3.0
118.0,1358.0,5.0
118.0,1371.0,3.0
118.0,1374.0,4.0
118.0,1375.0,4.0
118.0,1376.0,3.0
118.0,1396.0,4.0
118.0,1407.0,3.0
118.0,1573.0,4.0
118.0,1580.0,4.0
118.0,1584.0,4.0
118.0,1610.0,4.0
118.0,1653.0,3.0
118.0,1683.0,1.0
118.0,1690.0,3.0
118.0,1834.0,5.0
118.0,1845.0,4.0
118.0,1909.0,4.0
118.0,1917.0,4.0
118.0,1965.0,4.0
118.0,1994.0,4.0
118.0,2009.0,4.0
118.0,2011.0,5.0
118.0,2012.0,3.0
118.0,2021.0,1.0
118.0,2028.0,5.0
118.0,2034.0,3.0
118.0,2054.0,4.0
118.0,2064.0,5.0
118.0,2094.0,4.0
118.0,2110.0,4.0
118.0,2117.0,3.0
118.0,2118.0,3.0
118.0,2139.0,3.0
118.0,2160.0,3.0
118.0,2176.0,4.0
118.0,2186.0,5.0
118.0,2288.0,4.0
118.0,2324.0,5.0
118.0,2349.0,4.0
118.0,2455.0,4.0
118.0,2528.0,3.0
118.0,2613.0,3.0
118.0,2640.0,4.0
118.0,2668.0,3.0
118.0,2692.0,5.0
118.0,2722.0,3.0
118.0,2762.0,5.0
118.0,3033.0,2.0
118.0,3101.0,4.0
118.0,3173.0,4.0
118.0,3176.0,4.0
118.0,3178.0,4.0
118.0,3543.0,4.0
118.0,3578.0,5.0
118.0,3763.0,4.0
119.0,2.0,3.0
119.0,6.0,5.0
119.0,16.0,3.0
119.0,21.0,4.0
119.0,24.0,3.0
119.0,26.0,5.0
119.0,62.0,4.0
119.0,70.0,4.0
119.0,78.0,3.0
119.0,95.0,2.0
119.0,101.0,2.0
119.0,110.0,5.0
119.0,111.0,5.0
119.0,112.0,3.0
119.0,141.0,4.0
119.0,145.0,4.0
119.0,153.0,1.0
119.0,160.0,2.0
119.0,161.0,4.0
119.0,163.0,4.0
119.0,168.0,2.0
119.0,173.0,1.0
119.0,180.0,2.0
119.0,196.0,2.0
119.0,203.0,3.0
119.0,223.0,4.0
119.0,227.0,2.0
119.0,235.0,4.0
119.0,253.0,2.0
119.0,260.0,5.0
119.0,265.0,4.0
119.0,266.0,4.0
119.0,272.0,5.0
119.0,288.0,4.0
119.0,292.0,3.0
119.0,296.0,5.0
119.0,316.0,3.0
119.0,318.0,4.0
119.0,329.0,3.0
119.0,345.0,5.0
119.0,364.0,3.0
119.0,377.0,2.0
119.0,383.0,4.0
119.0,428.0,4.0
119.0,435.0,2.0
119.0,454.0,3.0
119.0,457.0,3.0
119.0,480.0,4.0
119.0,481.0,4.0
119.0,482.0,3.0
119.0,492.0,4.0
119.0,527.0,5.0
119.0,531.0,3.0
119.0,532.0,4.0
119.0,535.0,4.0
119.0,541.0,4.0
119.0,551.0,5.0
119.0,553.0,3.0
119.0,585.0,3.0
119.0,587.0,4.0
119.0,588.0,4.0
119.0,590.0,5.0
119.0,592.0,4.0
119.0,593.0,4.0
119.0,595.0,4.0
119.0,596.0,4.0
119.0,597.0,4.0
119.0,599.0,4.0
119.0,608.0,5.0
119.0,648.0,3.0
119.0,653.0,3.0
119.0,661.0,3.0
119.0,678.0,4.0
119.0,688.0,2.0
119.0,707.0,3.0
119.0,745.0,5.0
119.0,750.0,5.0
119.0,778.0,4.0
119.0,780.0,3.0
119.0,788.0,4.0
119.0,800.0,4.0
119.0,832.0,4.0
119.0,849.0,1.0
119.0,858.0,5.0
119.0,870.0,3.0
119.0,880.0,3.0
119.0,881.0,2.0
119.0,903.0,5.0
119.0,910.0,5.0
119.0,912.0,5.0
119.0,913.0,5.0
119.0,919.0,5.0
119.0,920.0,5.0
119.0,922.0,4.0
119.0,923.0,5.0
119.0,924.0,4.0
119.0,926.0,5.0
119.0,943.0,4.0
119.0,953.0,4.0
119.0,954.0,4.0
119.0,968.0,3.0
119.0,996.0,3.0
119.0,1049.0,3.0
119.0,1059.0,2.0
119.0,1073.0,3.0
119.0,1089.0,4.0
119.0,1103.0,5.0
119.0,1127.0,2.0
119.0,1213.0,4.0
119.0,1246.0,4.0
119.0,1247.0,4.0
119.0,1249.0,4.0
119.0,1252.0,4.0
119.0,1254.0,4.0
119.0,1259.0,5.0
119.0,1262.0,4.0
119.0,1265.0,2.0
119.0,1266.0,5.0
119.0,1267.0,4.0
119.0,1269.0,4.0
119.0,1271.0,4.0
119.0,1272.0,5.0
119.0,1277.0,4.0
119.0,1278.0,4.0
119.0,1282.0,4.0
119.0,1283.0,4.0
119.0,1358.0,5.0
119.0,1370.0,4.0
119.0,1372.0,2.0
119.0,1374.0,3.0
119.0,1375.0,2.0
119.0,1376.0,3.0
119.0,1377.0,1.0
119.0,1378.0,3.0
119.0,1379.0,4.0
119.0,1387.0,4.0
119.0,1391.0,3.0
119.0,1394.0,5.0
119.0,1411.0,5.0
119.0,1416.0,4.0
119.0,1429.0,4.0
119.0,1485.0,2.0
119.0,1499.0,2.0
119.0,1544.0,2.0
119.0,1552.0,3.0
119.0,1554.0,2.0
119.0,1556.0,1.0
119.0,1562.0,1.0
119.0,1573.0,2.0
119.0,1580.0,4.0
119.0,1584.0,3.0
119.0,1586.0,2.0
119.0,1587.0,3.0
119.0,1588.0,2.0
119.0,1589.0,3.0
119.0,1591.0,2.0
119.0,1597.0,4.0
119.0,1608.0,3.0
119.0,1610.0,4.0
119.0,1611.0,5.0
119.0,1613.0,3.0
119.0,1619.0,1.0
119.0,1627.0,4.0
119.0,1639.0,4.0
119.0,1641.0,3.0
119.0,1646.0,2.0
119.0,1653.0,4.0
119.0,1676.0,2.0
119.0,1678.0,3.0
119.0,1682.0,3.0
119.0,1687.0,3.0
119.0,1689.0,3.0
119.0,1690.0,1.0
119.0,1694.0,2.0
119.0,1702.0,3.0
119.0,1713.0,3.0
119.0,1721.0,3.0
119.0,1727.0,2.0
119.0,1729.0,3.0
119.0,1732.0,4.0
119.0,1772.0,2.0
119.0,1777.0,2.0
119.0,1779.0,3.0
119.0,1788.0,4.0
119.0,1792.0,3.0
119.0,1824.0,5.0
119.0,1831.0,2.0
119.0,1833.0,2.0
119.0,1834.0,3.0
119.0,1848.0,3.0
119.0,1852.0,3.0
119.0,1882.0,2.0
119.0,1883.0,5.0
119.0,1884.0,2.0
119.0,1885.0,4.0
119.0,1894.0,2.0
119.0,1911.0,2.0
119.0,1912.0,4.0
119.0,1917.0,3.0
119.0,1918.0,4.0
119.0,1920.0,2.0
119.0,1921.0,4.0
119.0,1923.0,5.0
119.0,1924.0,3.0
119.0,1931.0,5.0
119.0,1944.0,4.0
119.0,1948.0,4.0
119.0,1954.0,3.0
119.0,1955.0,3.0
119.0,1956.0,4.0
119.0,1957.0,4.0
119.0,1958.0,5.0
119.0,1961.0,4.0
119.0,1965.0,5.0
119.0,1967.0,3.0
119.0,1968.0,4.0
119.0,1994.0,4.0
119.0,1997.0,4.0
119.0,1999.0,3.0
119.0,2000.0,4.0
119.0,2001.0,3.0
119.0,2002.0,3.0
119.0,2005.0,3.0
119.0,2006.0,4.0
119.0,2009.0,4.0
119.0,2011.0,2.0
119.0,2012.0,2.0
119.0,2013.0,3.0
119.0,2019.0,4.0
119.0,2021.0,3.0
119.0,2028.0,5.0
119.0,2054.0,2.0
119.0,2058.0,4.0
119.0,2067.0,4.0
119.0,2069.0,4.0
119.0,2071.0,4.0
119.0,2080.0,3.0
119.0,2087.0,4.0
119.0,2094.0,2.0
119.0,2100.0,3.0
119.0,2104.0,4.0
119.0,2105.0,3.0
119.0,2108.0,4.0
119.0,2109.0,4.0
119.0,2111.0,2.0
119.0,2112.0,4.0
119.0,2115.0,3.0
119.0,2118.0,3.0
119.0,2124.0,3.0
119.0,2132.0,4.0
119.0,2140.0,3.0
119.0,2143.0,3.0
119.0,2155.0,3.0
119.0,2160.0,4.0
119.0,2161.0,3.0
119.0,2193.0,4.0
119.0,2253.0,2.0
119.0,2263.0,3.0
119.0,2268.0,4.0
119.0,2282.0,4.0
119.0,2289.0,4.0
119.0,2291.0,4.0
119.0,2297.0,2.0
119.0,2302.0,3.0
119.0,2312.0,3.0
119.0,2313.0,5.0
119.0,2321.0,4.0
119.0,2333.0,4.0
119.0,2355.0,3.0
119.0,2359.0,4.0
119.0,2371.0,3.0
119.0,2440.0,4.0
119.0,2454.0,3.0
119.0,2455.0,3.0
119.0,2463.0,4.0
119.0,2469.0,4.0
119.0,2470.0,4.0
119.0,2502.0,4.0
119.0,2527.0,2.0
119.0,2539.0,3.0
119.0,2574.0,1.0
119.0,2587.0,2.0
119.0,2616.0,3.0
119.0,2617.0,2.0
119.0,2639.0,4.0
119.0,2648.0,4.0
119.0,2657.0,4.0
119.0,2701.0,1.0
119.0,2728.0,5.0
119.0,2734.0,2.0
119.0,2750.0,4.0
119.0,2762.0,4.0
119.0,2769.0,2.0
119.0,2770.0,3.0
119.0,2779.0,2.0
119.0,2912.0,4.0
119.0,2926.0,4.0
119.0,2973.0,5.0
119.0,2976.0,4.0
119.0,3011.0,4.0
119.0,3019.0,5.0
119.0,3035.0,4.0
119.0,3037.0,5.0
119.0,3052.0,5.0
119.0,3081.0,4.0
119.0,3107.0,2.0
119.0,3114.0,4.0
119.0,3127.0,2.0
119.0,3159.0,3.0
119.0,3160.0,2.0
119.0,3168.0,5.0
119.0,3175.0,3.0
119.0,3396.0,4.0
119.0,3397.0,4.0
119.0,3418.0,4.0
119.0,3476.0,4.0
119.0,3479.0,4.0
119.0,3489.0,2.0
119.0,3527.0,4.0
119.0,3563.0,1.0
119.0,3699.0,4.0
119.0,3701.0,3.0
119.0,3980.0,4.0
119.0,4195.0,4.0
119.0,5060.0,5.0
120.0,104.0,5.0
120.0,185.0,3.0
120.0,198.0,2.5
120.0,231.0,2.0
120.0,292.0,3.0
120.0,296.0,3.5
120.0,364.0,3.0
120.0,377.0,3.0
120.0,380.0,3.5
120.0,454.0,3.5
120.0,457.0,3.5
120.0,480.0,3.0
120.0,500.0,3.0
120.0,539.0,3.0
120.0,587.0,3.5
120.0,592.0,3.5
120.0,593.0,4.5
120.0,597.0,3.0
120.0,608.0,1.5
120.0,648.0,3.5
120.0,780.0,3.5
120.0,903.0,1.5
120.0,1092.0,4.0
120.0,1265.0,4.5
120.0,1387.0,4.5
120.0,1389.0,1.5
120.0,1391.0,2.5
120.0,1393.0,3.5
120.0,1552.0,3.0
120.0,1573.0,3.5
120.0,1580.0,4.0
120.0,1597.0,3.0
120.0,1608.0,3.0
120.0,1721.0,3.5
120.0,1777.0,3.5
120.0,1923.0,4.0
120.0,1954.0,5.0
120.0,1961.0,5.0
120.0,1994.0,2.5
120.0,1997.0,3.0
120.0,2000.0,3.5
120.0,2003.0,3.0
120.0,2009.0,1.5
120.0,2013.0,2.5
120.0,2028.0,4.0
120.0,2109.0,4.0
120.0,2118.0,4.5
120.0,2268.0,5.0
120.0,2321.0,3.0
120.0,2371.0,3.5
120.0,2470.0,3.5
120.0,2640.0,3.5
120.0,2699.0,3.0
120.0,2762.0,4.5
120.0,2791.0,5.0
120.0,2959.0,3.0
120.0,3101.0,4.5
120.0,3102.0,3.5
120.0,3210.0,4.0
120.0,3527.0,4.0
120.0,3635.0,2.5
120.0,4226.0,4.5
120.0,4973.0,0.5
120.0,5693.0,2.0
120.0,6373.0,5.0
120.0,48385.0,3.0
121.0,6.0,4.0
121.0,11.0,4.0
121.0,17.0,5.0
121.0,95.0,4.0
121.0,105.0,3.0
121.0,110.0,5.0
121.0,112.0,3.0
121.0,150.0,4.0
121.0,153.0,3.0
121.0,161.0,4.0
121.0,163.0,5.0
121.0,165.0,3.0
121.0,171.0,4.0
121.0,186.0,3.0
121.0,198.0,5.0
121.0,203.0,4.0
121.0,215.0,4.0
121.0,222.0,4.0
121.0,223.0,4.0
121.0,246.0,5.0
121.0,249.0,4.0
121.0,253.0,3.0
121.0,256.0,3.0
121.0,265.0,5.0
121.0,273.0,4.0
121.0,281.0,5.0
121.0,293.0,5.0
121.0,296.0,5.0
121.0,300.0,4.0
121.0,303.0,5.0
121.0,307.0,5.0
121.0,315.0,5.0
121.0,316.0,3.0
121.0,318.0,5.0
121.0,329.0,4.0
121.0,339.0,3.0
121.0,345.0,5.0
121.0,348.0,3.0
121.0,349.0,4.0
121.0,364.0,4.0
121.0,377.0,4.0
121.0,380.0,4.0
121.0,435.0,3.0
121.0,440.0,5.0
121.0,442.0,4.0
121.0,454.0,3.0
121.0,457.0,4.0
121.0,468.0,4.0
121.0,475.0,4.0
121.0,480.0,4.0
121.0,497.0,5.0
121.0,509.0,4.0
121.0,527.0,5.0
121.0,539.0,3.0
121.0,551.0,4.0
121.0,553.0,3.0
121.0,585.0,3.0
121.0,587.0,3.0
121.0,588.0,4.0
121.0,590.0,4.0
121.0,592.0,4.0
121.0,593.0,4.0
121.0,595.0,4.0
121.0,597.0,3.0
121.0,780.0,5.0
122.0,17.0,3.0
122.0,28.0,3.0
122.0,73.0,4.0
122.0,150.0,3.0
122.0,153.0,3.0
122.0,161.0,3.0
122.0,165.0,2.0
122.0,185.0,2.0
122.0,231.0,1.0
122.0,253.0,3.0
122.0,261.0,3.0
122.0,265.0,3.0
122.0,272.0,4.0
122.0,292.0,3.0
122.0,296.0,1.0
122.0,300.0,3.0
122.0,316.0,4.0
122.0,318.0,4.0
122.0,329.0,3.0
122.0,339.0,3.0
122.0,342.0,1.0
122.0,344.0,1.0
122.0,349.0,3.0
122.0,380.0,1.0
122.0,434.0,3.0
122.0,468.0,3.0
122.0,497.0,4.0
122.0,527.0,3.0
122.0,534.0,5.0
122.0,588.0,3.0
122.0,590.0,3.0
122.0,592.0,3.0
122.0,595.0,3.0
122.0,613.0,3.0
122.0,668.0,3.0
123.0,233.0,4.0
123.0,288.0,5.0
123.0,407.0,5.0
123.0,968.0,3.0
123.0,1968.0,4.0
123.0,1976.0,4.0
123.0,2003.0,4.0
123.0,2428.0,5.0
123.0,2502.0,5.0
123.0,2699.0,2.0
123.0,2762.0,5.0
123.0,2841.0,5.0
123.0,2959.0,4.0
123.0,3016.0,5.0
123.0,3578.0,3.0
123.0,4228.0,5.0
124.0,2.0,3.0
124.0,19.0,4.0
124.0,110.0,5.0
124.0,266.0,3.0
124.0,293.0,4.5
124.0,296.0,3.0
124.0,318.0,3.5
124.0,350.0,4.0
124.0,527.0,5.0
124.0,541.0,2.5
124.0,593.0,3.5
124.0,786.0,3.0
124.0,1090.0,4.5
124.0,1917.0,4.0
124.0,1961.0,3.5
124.0,2000.0,3.0
124.0,2028.0,4.0
124.0,2355.0,4.0
124.0,2762.0,4.0
124.0,2959.0,5.0
124.0,3114.0,4.0
124.0,3578.0,4.5
124.0,4011.0,3.0
124.0,4973.0,4.0
124.0,4993.0,5.0
124.0,4995.0,3.5
124.0,7090.0,2.5
124.0,7445.0,4.0
124.0,8665.0,2.5
124.0,8874.0,3.0
124.0,8961.0,4.0
124.0,30707.0,3.0
124.0,33166.0,3.5
124.0,41569.0,4.0
125.0,11.0,4.0
125.0,104.0,4.0
125.0,111.0,4.0
125.0,150.0,4.5
125.0,231.0,5.0
125.0,236.0,4.5
125.0,260.0,5.0
125.0,293.0,4.5
125.0,296.0,5.0
125.0,318.0,5.0
125.0,344.0,4.0
125.0,364.0,4.0
125.0,440.0,4.0
125.0,457.0,3.5
125.0,480.0,5.0
125.0,508.0,4.0
125.0,524.0,4.0
125.0,539.0,4.0
125.0,546.0,4.0
125.0,586.0,4.0
125.0,595.0,4.0
125.0,597.0,3.0
125.0,608.0,5.0
125.0,648.0,4.0
125.0,750.0,5.0
125.0,780.0,3.0
125.0,858.0,4.5
125.0,903.0,4.5
125.0,912.0,5.0
125.0,913.0,4.0
125.0,919.0,4.5
125.0,920.0,2.0
125.0,953.0,5.0
125.0,1073.0,4.5
125.0,1089.0,4.5
125.0,1213.0,4.5
125.0,1245.0,4.0
125.0,1265.0,5.0
125.0,1278.0,4.5
125.0,1387.0,4.5
125.0,1391.0,4.0
125.0,1485.0,5.0
125.0,1580.0,4.0
125.0,1608.0,4.0
125.0,1610.0,5.0
125.0,1653.0,3.5
125.0,1673.0,4.5
125.0,1682.0,5.0
125.0,1721.0,4.0
125.0,1729.0,3.0
125.0,1732.0,5.0
125.0,1777.0,3.0
125.0,1884.0,5.0
125.0,1892.0,4.0
125.0,1917.0,3.0
125.0,1961.0,4.5
125.0,2000.0,4.0
125.0,2011.0,0.5
125.0,2012.0,3.5
125.0,2028.0,4.5
125.0,2355.0,3.0
125.0,2359.0,5.0
125.0,2502.0,4.5
125.0,2791.0,5.0
125.0,2959.0,5.0
125.0,3033.0,2.5
125.0,3160.0,5.0
125.0,3175.0,5.0
125.0,4025.0,1.0
125.0,4226.0,4.0
125.0,4886.0,4.0
125.0,4979.0,5.0
125.0,4993.0,4.5
125.0,5481.0,3.0
125.0,6373.0,4.0
125.0,6947.0,3.5
125.0,8961.0,4.0
125.0,8981.0,4.0
125.0,30707.0,4.0
125.0,30793.0,0.5
125.0,33166.0,5.0
125.0,40819.0,4.0
125.0,44191.0,4.5
125.0,45722.0,2.5
125.0,46578.0,5.0
125.0,47610.0,2.5
125.0,48780.0,4.5
125.0,54503.0,4.0
125.0,58559.0,5.0
125.0,59387.0,5.0
125.0,66659.0,0.5
125.0,68954.0,4.5
126.0,2.0,3.0
126.0,58.0,4.0
126.0,95.0,3.0
126.0,150.0,5.0
126.0,153.0,4.0
126.0,160.0,3.0
126.0,161.0,4.0
126.0,185.0,3.0
126.0,186.0,2.0
126.0,207.0,3.0
126.0,231.0,4.0
126.0,246.0,4.0
126.0,252.0,3.0
126.0,256.0,3.0
126.0,292.0,4.0
126.0,316.0,3.0
126.0,317.0,3.0
126.0,318.0,4.0
126.0,329.0,3.0
126.0,344.0,4.0
126.0,349.0,4.0
126.0,350.0,3.0
126.0,364.0,4.0
126.0,377.0,4.0
126.0,380.0,4.0
126.0,410.0,4.0
126.0,421.0,2.0
126.0,435.0,3.0
126.0,440.0,4.0
126.0,454.0,3.0
126.0,455.0,2.0
126.0,457.0,4.0
126.0,466.0,4.0
126.0,468.0,3.0
126.0,471.0,5.0
126.0,480.0,5.0
126.0,497.0,4.0
126.0,500.0,4.0
126.0,531.0,3.0
126.0,539.0,4.0
126.0,551.0,4.0
126.0,588.0,5.0
126.0,590.0,3.0
126.0,592.0,4.0
126.0,593.0,4.0
126.0,594.0,3.0
126.0,595.0,4.0
126.0,596.0,4.0
126.0,616.0,3.0
127.0,5.0,4.0
127.0,135.0,5.0
127.0,193.0,4.0
127.0,236.0,4.0
127.0,237.0,5.0
127.0,339.0,5.0
127.0,350.0,3.0
127.0,380.0,4.0
127.0,381.0,3.0
127.0,454.0,4.0
127.0,480.0,3.0
127.0,500.0,5.0
127.0,539.0,4.0
127.0,586.0,4.0
127.0,597.0,5.0
127.0,648.0,4.0
128.0,2.0,4.0
128.0,3.0,2.0
128.0,25.0,2.0
128.0,79.0,5.0
128.0,86.0,5.0
128.0,89.0,5.0
128.0,93.0,1.0
128.0,110.0,5.0
128.0,111.0,1.0
128.0,140.0,5.0
128.0,145.0,4.0
128.0,153.0,3.0
128.0,160.0,4.0
128.0,168.0,4.0
128.0,170.0,5.0
128.0,179.0,4.0
128.0,217.0,2.0
128.0,225.0,3.0
128.0,239.0,3.0
128.0,253.0,1.0
128.0,257.0,5.0
128.0,258.0,2.0
128.0,266.0,5.0
128.0,273.0,2.0
128.0,276.0,3.0
128.0,280.0,5.0
128.0,292.0,4.0
128.0,313.0,4.0
128.0,317.0,5.0
128.0,340.0,5.0
128.0,350.0,4.0
128.0,364.0,5.0
128.0,377.0,5.0
128.0,380.0,4.0
128.0,434.0,5.0
128.0,455.0,4.0
128.0,480.0,5.0
128.0,509.0,5.0
128.0,527.0,5.0
128.0,539.0,5.0
128.0,552.0,3.0
128.0,558.0,3.0
128.0,587.0,5.0
128.0,588.0,5.0
128.0,593.0,5.0
128.0,595.0,5.0
128.0,597.0,5.0
128.0,605.0,4.0
128.0,628.0,5.0
128.0,662.0,4.0
128.0,673.0,4.0
128.0,780.0,5.0
128.0,782.0,3.0
128.0,783.0,5.0
128.0,788.0,4.0
128.0,802.0,4.0
128.0,891.0,2.0
128.0,1049.0,4.0
128.0,1059.0,5.0
128.0,1088.0,5.0
128.0,1092.0,4.0
128.0,1265.0,2.0
128.0,1282.0,2.0
128.0,1377.0,4.0
128.0,1380.0,5.0
128.0,1391.0,2.0
128.0,1393.0,5.0
128.0,1407.0,4.0
128.0,1479.0,4.0
128.0,1487.0,5.0
128.0,1488.0,4.0
128.0,1499.0,2.0
128.0,1541.0,3.0
128.0,1544.0,3.0
128.0,1552.0,5.0
128.0,1566.0,5.0
128.0,1573.0,5.0
128.0,1580.0,4.0
128.0,1586.0,5.0
128.0,1608.0,3.0
128.0,1615.0,4.0
128.0,1616.0,5.0
128.0,1644.0,3.0
128.0,1645.0,2.0
128.0,1667.0,3.0
128.0,1686.0,5.0
128.0,1687.0,3.0
128.0,1688.0,5.0
128.0,1717.0,2.0
128.0,1721.0,5.0
128.0,1777.0,4.0
128.0,1892.0,4.0
128.0,1895.0,5.0
128.0,1917.0,5.0
128.0,1947.0,4.0
128.0,2006.0,3.0
128.0,2017.0,5.0
128.0,2028.0,3.0
128.0,2078.0,5.0
128.0,2080.0,5.0
128.0,2087.0,4.0
128.0,2088.0,4.0
128.0,2114.0,5.0
128.0,2142.0,3.0
128.0,2162.0,4.0
128.0,2166.0,4.0
128.0,2291.0,5.0
128.0,2355.0,5.0
128.0,2605.0,4.0
128.0,2617.0,4.0
128.0,2620.0,4.0
128.0,2657.0,5.0
128.0,2671.0,5.0
128.0,2687.0,5.0
128.0,2722.0,2.0
128.0,2762.0,5.0
128.0,2805.0,5.0
128.0,2841.0,5.0
128.0,2978.0,3.0
128.0,3081.0,4.0
128.0,3107.0,5.0
128.0,3114.0,5.0
128.0,3159.0,1.0
128.0,3176.0,3.0
128.0,3178.0,4.0
128.0,3418.0,4.0
128.0,3489.0,4.0
128.0,3554.0,4.0
128.0,3556.0,3.0
128.0,3578.0,5.0
128.0,3594.0,4.0
128.0,3980.0,4.0
128.0,4025.0,4.0
128.0,4034.0,4.0
128.0,4148.0,3.0
128.0,4344.0,4.0
128.0,4369.0,5.0
128.0,4639.0,3.0
128.0,4727.0,1.0
128.0,4823.0,4.0
128.0,4886.0,5.0
128.0,4896.0,4.0
128.0,4951.0,4.0
128.0,4973.0,5.0
128.0,4977.0,3.0
128.0,4979.0,3.0
128.0,4992.0,4.0
128.0,4993.0,5.0
128.0,5066.0,4.0
128.0,5620.0,4.0
128.0,5677.0,3.0
128.0,5693.0,2.0
128.0,5816.0,3.0
128.0,5991.0,5.0
129.0,527.0,5.0
129.0,1245.0,3.0
129.0,1611.0,4.0
129.0,2163.0,3.0
129.0,3578.0,4.0
129.0,3593.0,1.0
129.0,3598.0,4.0
130.0,19.0,1.0
130.0,21.0,3.5
130.0,104.0,1.5
130.0,110.0,3.0
130.0,141.0,2.5
130.0,150.0,4.0
130.0,153.0,0.5
130.0,165.0,2.0
130.0,173.0,1.0
130.0,193.0,0.5
130.0,216.0,3.0
130.0,223.0,3.0
130.0,231.0,3.5
130.0,235.0,0.5
130.0,246.0,4.0
130.0,260.0,4.5
130.0,266.0,2.5
130.0,272.0,3.5
130.0,288.0,1.0
130.0,293.0,4.0
130.0,300.0,3.5
130.0,303.0,3.5
130.0,315.0,3.5
130.0,316.0,2.0
130.0,318.0,3.5
130.0,333.0,1.5
130.0,337.0,4.0
130.0,339.0,3.5
130.0,349.0,3.0
130.0,364.0,3.5
130.0,377.0,3.0
130.0,380.0,3.5
130.0,410.0,2.5
130.0,423.0,2.0
130.0,442.0,1.0
130.0,454.0,2.5
130.0,457.0,4.0
130.0,475.0,3.5
130.0,480.0,3.0
130.0,497.0,4.0
130.0,500.0,3.5
130.0,508.0,1.5
130.0,527.0,4.0
130.0,541.0,4.0
130.0,543.0,2.0
130.0,551.0,3.0
130.0,588.0,4.0
130.0,590.0,4.0
130.0,592.0,3.5
130.0,593.0,3.0
130.0,594.0,4.0
130.0,595.0,3.5
130.0,596.0,4.0
130.0,597.0,3.0
130.0,608.0,2.0
130.0,648.0,2.0
130.0,661.0,3.5
130.0,674.0,1.0
130.0,745.0,4.0
130.0,750.0,3.0
130.0,780.0,1.5
130.0,858.0,4.0
130.0,899.0,4.5
130.0,914.0,3.5
130.0,919.0,3.5
130.0,953.0,5.0
130.0,1023.0,4.0
130.0,1059.0,4.0
130.0,1090.0,4.0
130.0,1092.0,3.0
130.0,1127.0,3.0
130.0,1213.0,3.5
130.0,1246.0,4.0
130.0,1247.0,1.0
130.0,1249.0,4.0
130.0,1250.0,4.0
130.0,1259.0,3.5
130.0,1262.0,4.0
130.0,1265.0,4.5
130.0,1266.0,4.0
130.0,1271.0,4.0
130.0,1277.0,4.0
130.0,1282.0,4.5
130.0,1370.0,3.5
130.0,1371.0,3.0
130.0,1372.0,1.0
130.0,1374.0,4.0
130.0,1375.0,1.5
130.0,1377.0,1.0
130.0,1378.0,3.0
130.0,1380.0,2.0
130.0,1387.0,3.5
130.0,1391.0,2.5
130.0,1393.0,2.0
130.0,1396.0,3.0
130.0,1411.0,4.0
130.0,1485.0,1.0
130.0,1544.0,2.5
130.0,1562.0,2.5
130.0,1566.0,2.5
130.0,1580.0,4.0
130.0,1610.0,2.5
130.0,1641.0,3.5
130.0,1676.0,3.5
130.0,1682.0,3.0
130.0,1721.0,3.0
130.0,1722.0,3.0
130.0,1729.0,3.5
130.0,1732.0,4.0
130.0,1777.0,3.5
130.0,1884.0,1.5
130.0,1909.0,1.5
130.0,1954.0,4.0
130.0,1957.0,5.0
130.0,1961.0,3.5
130.0,1968.0,4.5
130.0,1997.0,1.0
130.0,2000.0,3.0
130.0,2001.0,2.0
130.0,2003.0,3.5
130.0,2005.0,4.0
130.0,2006.0,3.5
130.0,2011.0,3.5
130.0,2012.0,2.0
130.0,2021.0,2.0
130.0,2023.0,3.5
130.0,2028.0,4.0
130.0,2054.0,3.0
130.0,2078.0,3.5
130.0,2087.0,4.0
130.0,2100.0,3.0
130.0,2105.0,4.0
130.0,2108.0,4.0
130.0,2115.0,2.5
130.0,2117.0,3.5
130.0,2124.0,2.5
130.0,2139.0,4.0
130.0,2140.0,3.5
130.0,2151.0,3.5
130.0,2161.0,3.5
130.0,2268.0,3.5
130.0,2291.0,3.5
130.0,2294.0,3.0
130.0,2302.0,1.0
